repetition,crop_pure_monthly_rmse,raw_ww05_monthly_rmse,raw_all_monthly_rmse,raw_ww05_minus_crop_pure_rmse_improvement,raw_ww05_minus_crop_pure_rmse_reduction_pct,raw_all_minus_crop_pure_rmse_improvement,raw_all_minus_crop_pure_rmse_reduction_pct
36,0.9370341494734582,1.023518239203784,0.9440440887683733,0.08648408973032584,8.4496872080759,0.007009939294915113,0.7425436352300535
37,0.9780177485696814,1.142455836726864,1.1799643382599907,0.16443808815718264,14.393386848834153,0.20194658969030932,17.11463500567361
38,1.0215960646120053,1.1030872874659374,0.9474496948878486,0.08149122285393218,7.387558879509667,-0.07414636972415667,-7.825889873016796
39,0.8316642567850948,0.9730693179010202,0.9835262706861019,0.14140506111592543,14.531858986258678,0.15186201390100706,15.440565079676931
40,0.8840658504076434,0.9878922811123444,0.9759781074698202,0.10382643070470099,10.509893911489497,0.09191225706217676,9.417450694714372
41,0.9343174996756239,1.0050372896161606,0.967756563716862,0.07071978994053663,7.036533934730483,0.03343906404123809,3.4553177208955
42,0.8676974482353262,0.9692114567336324,0.9484095604428942,0.10151400849830616,10.473876241663657,0.08071211220756791,8.510259235459042
43,0.9078024984771592,1.091309389724612,1.0380893348732085,0.18350689124745279,16.815294816968457,0.13028683639604932,12.550638179127661
44,0.9171326783813131,0.9223272607164773,0.9957515491182916,0.005194582335164233,0.5632038167373482,0.07861887073697849,7.8954304220358145
45,1.018304747746649,1.1866518688440695,1.368518705583112,0.16834712109742056,14.186732058274963,0.35021395783646314,25.590732257272325
46,1.0062809630946798,1.0705072382854959,1.0808283274489647,0.06422627519081603,5.999611482653738,0.07454736435428488,6.897243758427021
47,0.9871418174633392,1.094167417832253,1.1796545369653606,0.10702560036891373,9.781464758012184,0.19251271950202142,16.31941500409576
