target_support,observed_target,residual
Native footprints,0.5176973342895508,-0.095972021283441
Native footprints,0.497340440750122,-0.0427291468234067
Native footprints,0.7074213027954102,-0.2472192335256048
Native footprints,0.3358774185180664,0.118518817272941
Native footprints,0.3096716403961181,0.1116915614572269
Native footprints,0.2667667865753174,0.1070961742359538
Native footprints,0.288050889968872,0.1337567837695691
Native footprints,0.4781556129455566,-0.0406319470844743
Native footprints,0.2581324577331543,0.1588011170682275
Native footprints,0.5476076602935791,-0.0960755841524731
Native footprints,0.4405741691589355,-0.0417250786910854
Native footprints,0.3869655132293701,0.0740984450002301
Native footprints,0.7212405204772949,-0.2557512909588565
Native footprints,0.5113117694854736,-0.1040302590255748
Native footprints,0.6036851406097412,-0.2191088122994688
Native footprints,0.8730380535125732,-0.4178750193652076
Native footprints,0.5076706409454346,-0.0804646429755039
Native footprints,0.6212790012359619,-0.2178694881248407
Native footprints,0.6851470470428467,-0.2420250292647877
Native footprints,0.6450645923614502,-0.1943539456620963
Native footprints,0.3934187889099121,0.0223530547869671
Native footprints,0.4745650291442871,-0.0504028200415887
Native footprints,0.4193398952484131,0.0319263566445049
Native footprints,0.3060135841369629,0.1145443843516026
Native footprints,0.423100471496582,0.0095934199183976
Native footprints,0.3840010166168213,0.0419215036018195
Native footprints,0.5520486831665039,-0.1290853211780366
Native footprints,0.3722257614135742,0.0630301162530956
Native footprints,0.7656729221343994,-0.3071352451686183
Native footprints,0.3599634170532226,0.096729563554663
Native footprints,0.4157602787017822,0.0504902584575256
Native footprints,0.4453864097595215,-0.031026201407854
Native footprints,0.158937931060791,0.2555158035005146
Native footprints,0.27203369140625,0.1389610764434635
Native footprints,0.8128130435943604,-0.3243972548666173
Native footprints,0.4312896728515625,0.0653534162342998
Native footprints,0.4060769081115722,0.0691531574278155
Native footprints,0.6206843852996826,-0.1205724523492259
Native footprints,0.5426633358001709,-0.040945997394209
Native footprints,0.4801781177520752,0.0656107706055272
Native footprints,0.4615890979766845,0.0233337061429466
Native footprints,0.6845870018005371,-0.2252319137378589
Native footprints,0.5500481128692627,-0.0637379061711019
Native footprints,0.448815107345581,0.0456604987953006
Native footprints,0.6199564933776855,-0.0875500430599994
Native footprints,0.5371067523956299,-0.0608923764131194
Native footprints,0.5421671867370605,-0.0348206686539754
Native footprints,0.4737186431884765,0.084343435982759
Native footprints,0.5358562469482422,-0.0254570137509572
Native footprints,0.6249656677246094,-0.1275189096677659
Native footprints,0.4930682182312011,0.0344506364186151
Native footprints,0.9332070350646972,-0.3805509487220023
Native footprints,0.4786019325256347,0.0620861731660704
Native footprints,0.6038439273834229,-0.0875202428481496
Native footprints,0.6813669204711914,-0.152260911626852
Native footprints,0.5639963150024414,-0.0234533605157239
Native footprints,0.4708473682403564,0.0598932787514479
Native footprints,0.8731577396392822,-0.3305472700387454
Native footprints,0.5486516952514648,-0.0082114386164591
Native footprints,0.839423656463623,-0.2840821501310995
Native footprints,0.5076987743377686,0.014958619222929
Native footprints,0.5847108364105225,-0.0636269776159847
Native footprints,0.6695375442504883,-0.1354698304163749
Native footprints,0.6443901062011719,-0.0774731286891348
Native footprints,0.493276834487915,-4.3019604752003726e-05
Native footprints,0.474759578704834,0.0698058310048084
Native footprints,0.7599332332611084,-0.2274473976267468
Native footprints,0.8873856067657471,-0.3064709856839464
Native footprints,0.4002373218536377,0.0970137949552318
Native footprints,0.6493101119995117,-0.1404490766731739
Native footprints,0.4298536777496338,0.0763223056795336
Native footprints,0.5424826145172119,-0.0436544353875389
Native footprints,0.4277932643890381,0.0733695117525586
Native footprints,0.7420108318328857,-0.2616809958824115
Native footprints,0.5984299182891846,-0.0757351633236528
Native footprints,0.7257659435272217,-0.2374206445435746
Native footprints,0.6250617504119873,-0.0868248964305508
Native footprints,0.4502356052398681,0.0824269148705564
Native footprints,0.5662953853607178,-0.0327940434304286
Native footprints,0.4736421108245849,0.0560169572390975
Native footprints,0.6004576683044434,-0.0563194914737255
Native footprints,0.3401985168457031,0.1804678021765828
Native footprints,0.6366822719573975,-0.078996444831889
Native footprints,0.3641214370727539,0.1510678472379076
Native footprints,0.6381011009216309,-0.1468695874029625
Native footprints,0.5252547264099121,-0.0573645205034735
Native footprints,0.6480627059936523,-0.1065018526087274
Native footprints,0.5104227066040039,0.0251254145536777
Native footprints,0.6833579540252686,-0.1669669085334963
Native footprints,0.4839305877685547,0.0552007927217272
Native footprints,0.7258744239807129,-0.2389030921935614
Native footprints,0.6082556247711182,-0.1173295361358109
Native footprints,0.4595448970794678,0.0511750675208927
Native footprints,0.525496244430542,0.001503722268392
Native footprints,0.3948578834533691,0.1072533140971498
Native footprints,0.4800238609313965,0.0169455729705829
Native footprints,0.4326176643371582,0.0935631734991392
Native footprints,0.607349157333374,-0.0992285403895378
Native footprints,0.4824519157409668,0.0189221762609768
Native footprints,0.4261231422424316,0.0796347492754965
Native footprints,0.657191276550293,-0.1873441366995154
Native footprints,0.6152160167694092,-0.144960017998242
Native footprints,0.5566198825836182,-0.0653974793582469
Native footprints,0.434340238571167,0.0610917949939585
Native footprints,0.6442952156066895,-0.1190294561193351
Native footprints,0.6045455932617188,-0.0669330244290382
Native footprints,0.5775318145751953,-0.0906451134251025
Native footprints,0.3395938873291015,0.1564322477867858
Native footprints,0.4794220924377441,-0.0338563075001385
Native footprints,0.4318306446075439,0.086405894776217
Native footprints,0.5215725898742676,-0.0214139398305741
Native footprints,0.6132948398590088,-0.1239352922293506
Native footprints,0.5702629089355469,-0.0826621387024209
Native footprints,0.3659048080444336,0.1512869003282755
Native footprints,0.2346601486206054,-0.1047098309448406
Native footprints,-0.0852553844451904,0.1966151977423934
Native footprints,0.1770124435424804,-0.0328758348094889
Native footprints,0.182960033416748,-0.0502594194201001
Native footprints,0.0662417411804199,0.0583991773152629
Native footprints,0.124673843383789,0.0119803464970686
Native footprints,0.1650481224060058,-0.047682371258547
Native footprints,0.1467924118041992,-0.0459527173603034
Native footprints,0.2493717670440673,-0.1298107112815255
Native footprints,-0.0003299713134765,0.1352396013767353
Native footprints,0.3084566593170166,-0.1820446323207429
Native footprints,0.2554221153259277,-0.1132381921345087
Native footprints,0.1547451019287109,-0.0201696846621439
Native footprints,0.1492729187011718,-0.0072428735781851
Native footprints,0.1519887447357177,-0.0251001451070911
Native footprints,0.2576103210449219,-0.1392401984044541
Native footprints,0.2516005039215088,-0.102613124123688
Native footprints,0.1655511856079101,-0.0287063544043559
Native footprints,0.1934618949890136,-0.0683083461176423
Native footprints,0.3002262115478515,-0.1661466457666246
Native footprints,0.1281757354736328,-0.0062824446270591
Native footprints,0.2736029624938965,-0.1693846989098949
Native footprints,0.129955768585205,-0.0226443303689606
Native footprints,0.122809886932373,0.0031184816478721
Native footprints,-0.0299158096313476,0.1240581961892264
Native footprints,0.2172534465789795,-0.1112127715801136
Native footprints,0.1071269512176513,0.0069519011988534
Native footprints,0.044734239578247,0.046888798127547
Native footprints,0.2280614376068115,-0.1270556720251718
Native footprints,0.29152512550354,-0.1831507277128143
Native footprints,0.1678752899169922,-0.0714165729453659
Native footprints,0.1839232444763183,-0.094804172416924
Native footprints,0.1790797710418701,-0.057414927701456
Native footprints,0.1035206317901611,0.0039930119931331
Native footprints,0.24623703956604,-0.1315936403718092
Native footprints,0.1474378108978271,-0.0513181072646468
Native footprints,0.1348891258239746,-0.0209713599571303
Native footprints,0.0240218639373779,0.0776263306936412
Native footprints,0.063173770904541,0.0438261228878954
Native footprints,0.0166168212890625,0.053079120798323
Native footprints,0.1428413391113281,-0.0293257758226329
Native footprints,0.1847107410430908,-0.0710965442591212
Native footprints,0.2793433666229248,-0.144579347880477
Native footprints,0.5273089408874512,-0.3930994537349803
Native footprints,0.3707153797149658,-0.2443971396606301
Native footprints,0.1234138011932373,0.0005270510776281
Native footprints,0.17673921585083,-0.0327185256308666
Native footprints,0.1226551532745361,-0.0051765817272579
Native footprints,0.102112278342247,-0.002810858455269
Native footprints,0.2704575061798095,-0.164225852439977
Native footprints,0.1510841846466064,-0.0579409702729357
Native footprints,0.0932152271270752,-0.0210883551116069
Native footprints,0.1638140678405761,-0.0760554048980906
Native footprints,0.0811905860900878,0.0133976220259679
Native footprints,0.0443975925445556,0.0677840949730283
Native footprints,0.031545877456665,0.0487687096189434
Native footprints,0.1154870986938476,-0.0278486333415449
Native footprints,0.1011223644018173,0.0232147702902735
Native footprints,-0.1074960231781005,0.1843068282609488
Native footprints,0.1316344738006591,-0.0461580620266248
Native footprints,0.2311856746673584,-0.1241628824441266
Native footprints,0.1474859714508056,-0.0215013307053976
Native footprints,0.0611374378204345,0.0662354030375963
Native footprints,0.166459321975708,-0.0519475619184606
Native footprints,0.0638461112976074,0.0482316667299308
Native footprints,0.1787600517272949,-0.079652800717657
Native footprints,0.215162992477417,-0.0939233881806941
Native footprints,0.4546446800231933,-0.3164394243655362
Native footprints,0.0228703022003173,0.0588309359313096
Native footprints,0.1717054843902588,-0.0401898680215672
Native footprints,0.0123279094696044,0.1237344487652185
Native footprints,0.1480689048767089,-0.0217116009889937
Native footprints,0.2997164726257324,-0.1368004819688043
Native footprints,0.2516005039215088,-0.113386659435154
Native footprints,0.1392507553100586,-0.0311072436393548
Native footprints,0.4032425880432129,-0.2513998368077115
Native footprints,0.1936748027801513,-0.0588819194384022
Native footprints,0.4291985034942627,-0.2660170720189992
Native footprints,0.0818364471197128,0.0153880406162667
Native footprints,0.2059447765350341,-0.0864850536139288
Native footprints,0.1889545917510986,-0.0741143089961715
Native footprints,-0.0366725921630859,0.1527464147653043
Native footprints,0.0788862705230712,0.0191057517545834
Native footprints,0.1142463684082031,0.0107316922882451
Native footprints,0.2735064029693603,-0.1715377069931771
Native footprints,0.05820894241333,0.0419647343766562
Native footprints,0.0416913032531738,0.0792286432440606
Native footprints,0.2699038982391357,-0.1701367337788412
Native footprints,0.0558009147644043,0.0811271053799629
Native footprints,0.0858371406793594,0.0377400207077488
Native footprints,0.3526182174682617,-0.2446589515103136
Native footprints,0.0906622409820556,-0.0183065840421575
Native footprints,0.1876134872436523,-0.0917363413352061
Native footprints,0.2006678581237793,-0.0665178639472328
Native footprints,0.0977199077606201,-0.0049333598358075
Native footprints,0.225341796875,-0.1198091971051741
Native footprints,0.1042885929346084,-0.0055534222539018
Native footprints,0.2578058242797851,-0.1537926343181307
Native footprints,0.047889232635498,0.0730439191858588
Native footprints,0.1677865982055664,-0.0752250315810462
Native footprints,0.1307802200317382,-0.0240284513654952
Native footprints,0.2084829807281494,-0.0846579242727592
Native footprints,0.1521642208099365,-0.0268503829229979
Native footprints,0.1792263984680175,-0.0666483825176258
Native footprints,0.1197903156280517,-0.0092305210496334
Native footprints,0.1769731044769287,-0.0801831654614607
Native footprints,0.0450890064239501,0.0449468310757385
Native footprints,0.0043330192565917,0.1035006964304316
Native footprints,0.2314190864562988,-0.1196970546459725
Native footprints,0.113091230392456,-0.010861648744586
Native footprints,0.1948661804199218,-0.0803168902487051
Native footprints,-0.0127875804901123,0.0745609415918108
Native footprints,0.2238044738769531,-0.1015956049245224
Native footprints,0.0617473125457763,0.0475146179932839
Native footprints,0.0026354789733886,0.075035804047397
Native footprints,0.2371847629547119,-0.1378876528192767
Native footprints,0.1158888339996337,-0.0027314248676246
Native footprints,0.0746898651123046,0.0327841473614282
Native footprints,0.1013946682214737,0.0217388034774378
Native footprints,-0.0069794654846191,0.0947762413544498
Native footprints,0.1160118579864502,-0.0039679444834906
Native footprints,0.0758256912231445,0.0553148080521833
Native footprints,0.110145092010498,-0.0259812066333839
Native footprints,0.0779545307159423,0.01433138051897
Native footprints,0.2297854423522949,-0.1031617007286277
Native footprints,0.2266204357147216,-0.0974559498531965
Native footprints,0.046809434890747,0.0763869193039854
Native footprints,0.2388551235198974,-0.1151130566217969
Native footprints,0.2935199737548828,-0.2005108217948637
Native footprints,0.4124274253845215,-0.3040389327124154
Native footprints,0.3541688919067383,-0.2458065184761891
Native footprints,0.1354289054870605,-0.0412892642869261
Native footprints,0.3058373928070068,-0.1924740665069749
Native footprints,0.1034290641546249,-0.0213366202130205
Native footprints,0.0270450115203857,0.0825748891290313
Native footprints,0.1759302616119384,-0.0702531087876946
Native footprints,-0.0728070735931396,0.1695933930307993
Native footprints,0.0430309772491455,0.0336145542300521
Native footprints,0.1398735046386718,-0.0301505687192728
Native footprints,0.0245134830474853,0.0576759686468185
Native footprints,0.1071712970733642,-0.0158717974771664
Native footprints,0.0852851718664169,0.0094295987753743
Native footprints,0.3657474517822265,-0.253600027556268
Native footprints,0.1582624912261963,-0.0650295235926366
Native footprints,-0.0234074592590332,0.1404927851495183
Native footprints,0.383721113204956,-0.261664680624712
Native footprints,0.2593321800231933,-0.1525259796550798
Native footprints,0.1857275962829589,-0.0822983546495704
Native footprints,0.16758394241333,-0.0479372897705011
Native footprints,0.1212995052337646,-0.0165426607416529
Native footprints,0.0419461727142334,0.090392038722962
Native footprints,0.2323935031890869,-0.1104345691517537
Native footprints,0.111122116446495,-0.012411224544053
Native footprints,0.0567898750305175,0.0753905626909434
Native footprints,0.1155335903167724,0.0094643167088447
Native footprints,0.3796272277832031,-0.2577264677231014
Native footprints,0.2052292823791504,-0.0714333319912704
Native footprints,0.1499769687652588,0.0054060056361907
Native footprints,0.1561489105224609,-0.0196422031000946
Native footprints,0.0930147171020507,-0.0626421443928295
Native footprints,0.1903972625732422,-0.1344107168296542
Native footprints,0.0339827537536621,0.0464374145661492
Native footprints,0.282632827758789,-0.2164210974044886
Native footprints,0.1135334968566894,-0.0672669285500712
Native footprints,0.2114617824554443,-0.1268509252305955
Native footprints,0.1838221549987793,-0.0960088456337058
Native footprints,0.1693189144134521,-0.0883758551350976
Native footprints,0.0926995277404785,-0.0206262898927874
Native footprints,0.1696951389312744,-0.0935893693241328
Native footprints,-0.0037996768951416,0.084671786313577
Native footprints,0.1436667442321777,-0.0581869429382467
Native footprints,0.0441203117370605,0.0335537319786636
Native footprints,0.0793416500091552,0.00784646931271
Native footprints,0.0771310329437255,-0.0038477518301084
Native footprints,0.0141050815582275,0.0583780581390521
Native footprints,0.1067623943090438,-0.023989592437044
Native footprints,0.1281664371490478,-0.0921802366775236
Native footprints,0.1199638843536377,-0.0752387347287283
Native footprints,0.1772408485412597,-0.0957823981922783
Native footprints,0.210705280303955,-0.1534935381466676
Native footprints,0.1413362026214599,-0.0466962468125015
Native footprints,-0.0213830471038818,0.0984217322167079
Native footprints,-0.0029075145721435,0.0970759743599969
Native footprints,0.1126277446746826,-0.0322746152302941
Native footprints,0.1220567226409912,-0.0597313145747603
Native footprints,0.1290805339813232,-0.0521845614596227
Native footprints,0.0178422927856445,0.0509507486849154
Native footprints,0.1411745548248291,-0.066582228857353
Native footprints,0.0317761898040771,0.032256339988948
Native footprints,0.0963213592767715,0.0072102734644465
Native footprints,0.0169992446899414,0.0617251207523234
Native footprints,0.1046168804168701,-0.0279632048876039
Native footprints,0.1748549938201904,-0.092069707472191
Native footprints,0.0645551681518554,0.0113535645226488
Native footprints,0.0753321647644043,0.0063135833989591
Native footprints,0.2173359394073486,-0.152086740680545
Native footprints,0.0394747257232666,0.0508030253390038
Native footprints,0.1263699531555175,-0.0429632803884475
Native footprints,0.2108762264251709,-0.1319095026416953
Native footprints,0.2198207378387451,-0.1373700323800959
Native footprints,0.1841185092926025,-0.0947615113410931
Native footprints,-0.0576868057250976,0.1342685498140222
Native footprints,0.1301310062408447,-0.0108823384477865
Native footprints,0.1359562873840332,-0.0056492265734397
Native footprints,0.1368815898895263,-0.015837703526748
Native footprints,0.2153053283691406,-0.0991187927274614
Native footprints,0.1031704097986221,0.0054498738879578
Native footprints,0.1741983890533447,-0.0522477984496033
Native footprints,0.1272034645080566,0.0095898030489243
Native footprints,0.3370907306671142,-0.2252647893667422
Native footprints,0.1290826797485351,-0.0157939382234246
Native footprints,0.0860307216644287,0.0600361036207749
Native footprints,0.1102900356054306,-0.0118582346240753
Native footprints,0.1294727325439453,0.0056081679658582
Native footprints,0.1649219989776611,-0.0602090495350713
Native footprints,0.1355865001678466,-0.0037375605597212
Native footprints,0.1017165184020996,-0.0331008669185313
Native footprints,0.1646804809570312,-0.0955907261293605
Native footprints,0.2059102058410644,-0.1414348912542945
Native footprints,0.1287136077880859,-0.0653885520846297
Native footprints,0.0613675117492675,0.0059771464590105
Native footprints,0.0630440711975097,-0.0017177279551283
Native footprints,0.1322841644287109,-0.063150023761307
Native footprints,0.2924818992614746,-0.2437807661117714
Native footprints,0.0206289291381835,0.0516337997426462
Native footprints,0.1031441539525985,-0.0546659009075956
Native footprints,0.132742166519165,-0.0741005377556835
Native footprints,0.0830214023590087,-0.0114836933178014
Native footprints,0.0555157661437988,-0.0041887826661617
Native footprints,-0.0065104961395263,0.0608401034554239
Native footprints,0.1688902378082275,-0.0968726739751292
Native footprints,0.0489017963409423,0.0358125102581291
Native footprints,0.0192854404449462,0.0294920105826119
Native footprints,0.0553772449493408,0.0027522135542753
Native footprints,0.1105716079473495,-0.0422406454607155
Native footprints,0.223088264465332,-0.1708630122034884
Native footprints,0.0588283538818359,0.0091358656194145
Native footprints,0.1916007995605468,-0.1185501990186616
Native footprints,0.0643436908721923,-0.0064401492377088
Native footprints,0.1199400424957275,-0.0319550639170626
Native footprints,0.0554292201995849,0.0255437466072697
Native footprints,0.1548779010772705,-0.0832837511617652
Native footprints,-0.0147838592529296,0.1001077272944186
Native footprints,0.1271364688873291,-0.0686871992122836
Native footprints,-0.0098309516906738,0.0918914329197682
Native footprints,0.0662097930908203,-0.0093960204461095
Native footprints,0.1787338256835937,-0.0841928867997623
Native footprints,0.0615808963775634,0.0170857398660988
Native footprints,0.0806965678930282,0.0161604713466389
Native footprints,0.0394301414489746,0.018050308348992
Native footprints,0.1323785781860351,-0.0730387083238344
Native footprints,0.1501016616821289,-0.0754258553671518
Native footprints,0.086385503411293,-0.0138623489745994
Native footprints,0.091888204216957,-0.0395204387475113
Native footprints,0.1810822486877441,-0.0766967943508291
Native footprints,0.2243192195892334,-0.1415520004558869
Native footprints,0.0791747421026229,0.0012912690903613
Native footprints,0.0730910301208496,0.0008257998067615
Native footprints,0.0980703830718994,-0.0218924059549223
Native footprints,0.1459836959838867,-0.0714729485518428
Native footprints,0.0786046981811523,-0.0129394013783427
Native footprints,0.1024715900421142,-0.0038725676334572
Native footprints,0.1160142421722412,-0.0208430366339537
Native footprints,0.1507296562194824,-0.0913865348721319
Native footprints,0.1236460208892822,-0.0624027438901609
Native footprints,0.2619452476501465,-0.183574603915472
Native footprints,0.1789085865020752,-0.1228815505660561
Native footprints,0.0203540325164794,0.0616370632464942
Native footprints,0.066152811050415,-0.0051165861716801
Native footprints,0.1557168960571289,-0.1138615501695508
Native footprints,0.1375565528869629,-0.045632016619498
Native footprints,0.4029064178466797,-0.3239808590921757
Native footprints,0.1347715854644775,-0.0651117471320097
Native footprints,0.131366491317749,-0.0685794337090271
Native footprints,0.1572883129119873,-0.0876800075517045
Native footprints,0.2006380558013916,-0.135099720291364
Native footprints,0.0470337867736816,0.0199306623927906
Native footprints,-0.0411620140075683,0.0901150452332141
Native footprints,0.2080252170562744,-0.102228342094865
Native footprints,0.2053906917572021,-0.1366854403856859
Native footprints,0.246429443359375,-0.1799929310883055
Native footprints,0.1693923473358154,-0.1003146475427094
Native footprints,-0.0110559463500976,0.1041901731280241
Native footprints,0.045638084411621,0.0119064135089183
Native footprints,0.2636535167694092,-0.1954558038251393
Native footprints,0.2508203983306885,-0.1474677659818429
Native footprints,0.1398429870605468,-0.0767458420614567
Native footprints,0.0388295650482177,0.0432118367114128
Native footprints,0.0402493476867675,0.0336023605146835
Native footprints,0.1342179775238037,-0.0753590513942752
Native footprints,0.1498496532440185,-0.0456890268354549
Native footprints,0.0373182296752929,0.0321714271514113
Native footprints,0.1538126468658447,-0.0816613733745591
Native footprints,-0.0029845237731933,0.1053273245879294
Native footprints,0.0909895896911621,-0.0323863652617137
Native footprints,0.0438189506530761,0.0457615102165094
Native footprints,0.0654854774475097,0.0320491590276144
Native footprints,-0.0429975986480712,0.1436518510780713
Native footprints,0.0763459205627441,-0.007018040459435
Native footprints,-0.0112402439117431,0.1073604690095229
Native footprints,-0.0425100326538085,0.1390358651868281
Native footprints,0.0639922618865966,0.0232674667945341
Native footprints,0.0125720500946044,0.0656406205408122
Native footprints,0.0787808895111084,0.0323438659492767
Native footprints,0.032517671585083,0.0646814177574624
Native footprints,-0.016336441040039,0.1126482890409378
Native footprints,0.092482790350914,0.0215986540513941
Native footprints,0.2225842475891113,-0.0583269579591263
Native footprints,0.2902791500091553,-0.1639613547334485
Native footprints,0.2654998302459717,-0.1301312346491898
Native footprints,0.2159395217895507,-0.076214396207899
Native footprints,0.221764326095581,-0.0814050688865593
Native footprints,0.2160437107086181,-0.0645453868410809
Native footprints,0.1393461227416992,-0.0089666090261646
Native footprints,0.1859090328216552,-0.0629708342780592
Native footprints,0.1237576007843017,0.0074201065239193
Native footprints,0.3968770503997803,-0.2367348066335182
Native footprints,0.4032003879547119,-0.2536253635648465
Native footprints,0.1677992343902588,-0.0153245907577264
Native footprints,0.2146401405334472,-0.0619714047095454
Native footprints,0.1980118751525879,-0.0376662755297182
Native footprints,0.2328522205352783,-0.1052999958550223
Native footprints,0.311061143875122,-0.1709939528533979
Native footprints,0.0621600151062011,0.0743396218696837
Native footprints,0.2069125175476074,-0.0847652120923049
Native footprints,0.1704099178314209,-0.0345933841436758
Native footprints,0.1213359832763671,0.0078114629625098
Native footprints,0.1331684589385986,-0.0122395248456199
Native footprints,0.1378397941589355,-0.0151217150251013
Native footprints,0.0254385471343994,0.107202405177189
Native footprints,0.1706893444061279,-0.0392411350055176
Native footprints,0.2117426395416259,-0.0670297510774198
Native footprints,0.159231424331665,-0.0326338326239429
Native footprints,0.0921015739440918,0.0464156709160023
Native footprints,0.0832061767578125,0.0350269847393181
Native footprints,0.2237224578857422,-0.07961534257701
Native footprints,-0.0503413677215576,0.1460308937345455
Native footprints,0.3089423179626465,-0.1711837120716479
Native footprints,0.0885291248559951,0.0409942053359507
Native footprints,0.0937385559082031,0.0227182057563713
Native footprints,0.2450432777404785,-0.0945397396196361
Native footprints,0.1483886241912841,-0.0029721112732288
Native footprints,0.1498932838439941,-0.0129546043497255
Native footprints,0.0748739242553711,0.0397993517929717
Native footprints,0.1598262786865234,-0.0165405161335728
Native footprints,0.0527064800262451,0.0898367169370294
Native footprints,0.0714905261993408,0.0810007276144046
Native footprints,-0.0184376239776611,0.1374257741916909
Native footprints,0.2829320430755615,-0.1590820483425604
Native footprints,0.0239241123199462,0.1166805860063007
Native footprints,0.1619224548339843,-0.0177647114475192
Native footprints,0.1235253810882568,-0.0132169324467934
Native footprints,0.1757934093475341,-0.0444634190390675
Native footprints,0.1450672149658203,-0.0167144961137624
Native footprints,0.0121622085571289,0.1051590187158497
Native footprints,0.1408803462982177,-0.0028497352698079
Native footprints,0.2294592857360839,-0.0997896847239807
Native footprints,0.0652551651000976,0.0546726029734395
Native footprints,0.0061955451965332,0.1117976352244726
Native footprints,0.0505938529968261,0.0450459038212985
Native footprints,0.0271387100219726,0.0830775774201276
Native footprints,0.1746397018432617,-0.0592414673040727
Native footprints,-0.0187413692474365,0.1359757113158234
Native footprints,0.0959494113922119,0.0175527011772552
Native footprints,0.1521275043487548,-0.0229969596977789
Native footprints,0.0067911148071289,0.1296528788285514
Native footprints,0.0978193283081054,0.0474081536926342
Native footprints,0.0153462886810302,0.1447284560939857
Native footprints,0.1070377975702285,0.0271848795691705
Native footprints,0.1936953067779541,-0.0248277639610583
Native footprints,0.0630552768707275,0.0882289857787183
Native footprints,0.2691500186920166,-0.1265705032531068
Native footprints,0.1532182693481445,0.0181560764960599
Native footprints,0.1423225402832031,0.0076907444281467
Native footprints,0.0533418655395507,0.094373370693422
Native footprints,0.0797827392816543,0.0685067061613292
Native footprints,0.165729284286499,-0.0051800527375279
Native footprints,0.1507682800292968,-0.0025029139810545
Native footprints,0.1216354370117187,0.0265889327166871
Native footprints,0.256514310836792,-0.0931097385245285
Native footprints,0.2446045875549316,-0.0609434621431189
Native footprints,0.0463118553161621,0.1289443036810456
Native footprints,-0.011157751083374,0.1702226949986688
Native footprints,0.0807314068078994,0.072688958887393
Native footprints,0.0332980155944824,0.1051417304238108
Native footprints,0.0602474212646484,0.0463271567981262
Native footprints,0.0812673568725586,0.0493168316982764
Native footprints,0.0745573043823242,0.0306244110608202
Native footprints,0.2380416393280029,-0.1407644836674747
Native footprints,0.1429026126861572,-0.0010644818729775
Native footprints,-0.0097320079803466,0.1460525065291121
Native footprints,0.1284899711608886,0.0096311139755329
Native footprints,0.3271737098693847,-0.1723558037102607
Native footprints,0.1156833171844482,0.0356269726833899
Native footprints,0.1736745834350586,-0.0155387053897285
Native footprints,0.0144746303558349,0.1404196550299204
Native footprints,0.0275235176086425,0.112740449613419
Native footprints,0.1957991123199463,-0.1044798890921324
Native footprints,0.333073616027832,-0.2003149354143113
Native footprints,0.0946113914251327,0.0389969390672889
Native footprints,0.1890003681182861,-0.0418961963727527
Native footprints,0.335367202758789,-0.2107607162638667
Native footprints,-0.0137035846710205,0.0704209783879899
Native footprints,0.1109135150909423,0.0038271372510935
Native footprints,0.14994478225708,-0.0261191276511199
Native footprints,0.0472004413604736,0.0391783188913985
Native footprints,0.1087140887975692,0.0023345174940959
Native footprints,0.131476879119873,-0.0314916197594382
Native footprints,0.1111807972192764,-0.0057872904627678
Native footprints,0.0001223087310791,0.0955312668989321
Native footprints,0.0868339538574218,0.0529627810834953
Native footprints,-0.095674991607666,0.1795702767044596
Native footprints,0.1848735809326172,-0.0170552248898984
Native footprints,0.2262701988220214,-0.0562516149249127
Native footprints,0.2024540901184082,-0.0747589534635032
Native footprints,0.3065297603607178,-0.1481212330158241
Native footprints,0.2278788089752197,-0.110799525939211
Native footprints,0.2737350463867187,-0.1150481029572789
Native footprints,0.1964983940124511,-0.062605635255395
Native footprints,0.1987907886505127,-0.0397087284265993
Native footprints,0.2328777313232422,-0.0752645908645142
Native footprints,0.1243844032287597,-0.016864578556242
Native footprints,0.0615699291229248,0.0635716874114345
Native footprints,0.0911843627691268,0.0384954374770546
Native footprints,0.1008327007293701,0.0493684185981554
Native footprints,0.1389670372009277,-0.013533845269482
Native footprints,0.1984283924102783,-0.0481761082032262
Native footprints,0.1692695617675781,-0.045329813774688
Native footprints,0.1746466159820556,-0.0591200244654212
Native footprints,0.355832576751709,-0.2071693025396663
Native footprints,0.1563403606414795,-0.0032095765080399
Native footprints,-0.0324435234069824,0.1621109618747172
Native footprints,0.2113170623779297,-0.0897618493009616
Native footprints,0.1002252101898193,0.0642704501109097
Native footprints,0.2502391338348388,-0.1022547451825578
Native footprints,0.1885766983032226,-0.0526127281685683
Native footprints,0.0817832946777343,0.0485056682438179
Native footprints,0.2723121643066406,-0.1218136414482697
Native footprints,0.2489838600158691,-0.1381427352860251
Native footprints,0.0905871391296386,0.0206687953519068
Native footprints,0.0403542518615722,0.0645481272653799
Native footprints,0.176948070526123,-0.0720345412590582
Native footprints,0.19100022315979,-0.09919260232297
Native footprints,0.1371047496795654,-0.0259383383999973
Native footprints,0.2477636337280273,-0.127912766345721
Native footprints,0.1775741577148437,-0.0702207569355343
Native footprints,0.1708943843841552,-0.067752684465804
Native footprints,0.1853375434875488,-0.0794077410648513
Native footprints,0.1831400394439697,-0.0811709907123221
Native footprints,0.1798920631408691,-0.0683479581193281
Native footprints,0.14951753616333,-0.0733802026107251
Native footprints,0.0067687034606933,0.0687976723670506
Native footprints,0.2089314460754394,-0.1123865800845384
Native footprints,0.1750659942626953,-0.0723042273166559
Native footprints,0.2806670665740967,-0.1679977022956293
Native footprints,0.2870566844940185,-0.1862553943841559
Native footprints,0.2678041458129883,-0.1743536200810819
